,ESB Chiller Plant plantEfficiency,ESB_Chillers Demand,ESB_Chillers percentRefrigerationLoad,ESB_Chillers tonnage,Active_Chiller_Load_Percent Value,Primary_CHW_Flow Value,Building_Load Value,ESB_Chillers chillerEvapDifferentialPress,ESB_Chillers chillerCondDifferentialPress,ESB_Chillers chillerCondLeavingWaterTemp,ESB_Chillers chillerEvapEnteringWaterTemp,ESB_Chillers outdoorAirTemp,ESB_Chillers chillerEvapLeavingWaterTemp,ESB_Chillers chillerTotalKw,ESB_Chillers chillerCondEnteringWaterTemp,ESB_Chillers chillerEvapWaterFlow,time,anomaly,kmeans_labels,path_index,hour,pattern
3791,0.6127,211.63,54.51,436.07,54.47,1826.05,553.37,5.2284,4.7634,85.36,48.36,79.56,42.33,220.13,80.41,1733.85,8/24/2020 9:00,FALSE,1,6,9,1
3792,0.6246,216.28,54.41,435.28,55.86,1840.62,568.08,5.2353,4.7602,85.94,48.36,81.99,42.33,220.93,80.81,1730.72,8/24/2020 10:00,FALSE,2,6,10,1
3793,0.6068,211.8,55.12,440.98,54.13,1815.37,546.06,5.2548,4.7692,85.39,48.44,83.53,42.33,223.99,80.28,1731.74,8/24/2020 11:00,FALSE,2,6,11,1
3794,0.5965,217.68,57.23,457.81,56.23,1819.36,561.1,5.2341,4.7605,86.16,48.66,86.89,42.33,224.56,80.96,1734.55,8/24/2020 12:00,FALSE,2,6,12,1
3795,0.6175,226.65,57.11,456.92,57.32,1825.58,577.45,5.2466,4.7501,87.01,48.66,89.8,42.33,231.09,81.68,1731.18,8/24/2020 13:00,FALSE,2,6,13,1
3796,0.5955,216.79,57.16,457.26,57.44,1823.43,573.16,5.244,4.7588,85.89,48.66,91.38,42.33,224.06,80.7,1732.47,8/24/2020 14:00,FALSE,2,6,14,1
3797,0.6,219.56,57.32,458.57,56.75,1818.5,566.48,5.2549,4.7466,86.19,48.68,92.05,42.33,231.29,81.02,1730.76,8/24/2020 15:00,FALSE,2,6,15,1
3798,0.601,218.75,57.06,456.52,56.52,1831.36,568.37,5.2159,4.7667,85.99,48.66,92.54,42.33,229.8,80.84,1730.12,8/24/2020 16:00,FALSE,2,6,16,1
3799,0.5955,217.66,57.35,458.78,56.1,1819.88,562.42,5.2458,4.7604,85.68,48.68,91.12,42.33,229.6,80.57,1731.66,8/24/2020 17:00,FALSE,2,6,17,1
3800,0.6029,198.24,52.62,420.93,56.83,1811.82,563.35,5.2603,4.7776,84.73,48.16,91.35,42.33,217.89,80.14,1731.48,8/24/2020 18:00,FALSE,2,6,18,1
3801,0.5921,189.77,51.79,414.31,51.33,1833.53,524.94,5.2407,4.7904,83.46,48.06,87.71,42.33,204.17,79.27,1733.84,8/24/2020 19:00,FALSE,2,6,19,1
3802,0.6126,201.47,52.43,419.44,50.37,1827.09,514.26,5.2442,4.7718,84.32,47.91,85.59,42.1,219.93,79.96,1730.81,8/24/2020 20:00,FALSE,2,6,20,1
3803,0.6395,207.16,51.33,410.65,50.65,1829.6,515.21,5.2357,4.6107,85.31,47.76,83.66,42.06,212,80.84,1729.57,8/24/2020 21:00,FALSE,2,6,21,1
3804,0.6717,205.99,48.67,389.34,49.94,1785.3,498.77,5.2364,4.6905,85.42,47.76,82.47,42.36,209.48,81.01,1730.74,8/24/2020 22:00,FALSE,1,6,22,1
3805,0.6683,204.77,48.7,389.56,49.43,1815.34,501.41,5.2141,4.7433,85.29,47.76,81.27,42.36,208.6,80.94,1731.73,8/24/2020 23:00,FALSE,2,6,23,1
3806,0.6593,201.2,48.67,389.39,48.8,1824.61,506.77,5.2206,4.7435,84.96,47.76,80.35,42.36,204.69,80.66,1730.94,8/25/2020 0:00,FALSE,3,4,0,1
3807,0.6514,197.87,48.63,389.01,48.49,1807.34,494.6,5.214,4.7527,84.63,47.76,79.59,42.36,203.74,80.42,1729.25,8/25/2020 1:00,FALSE,3,4,1,1
3808,0.663,195.28,47.38,379.03,48.19,1830.46,494.13,5.217,4.7691,84.37,47.61,78.05,42.36,200.03,80.22,1733.39,8/25/2020 2:00,FALSE,3,4,2,1
3809,0.6725,191.67,45.98,367.86,46.87,1818.52,489.77,5.2267,4.7643,84.11,47.46,76.97,42.36,194.03,79.82,1732.1,8/25/2020 3:00,FALSE,3,4,3,1
3810,0.6673,189.96,46.02,368.15,47.81,1840.2,494.19,5.1951,4.769,83.83,47.46,76.35,42.36,193.57,79.72,1733.44,8/25/2020 4:00,FALSE,3,4,4,1
3811,0.6574,186.18,45.94,367.54,46.4,1827.14,483.2,5.1999,4.7773,83.53,47.46,75.92,42.36,189.54,79.32,1730.59,8/25/2020 5:00,FALSE,2,4,5,1
3812,0.6298,216.28,54.04,432.32,47.46,1805.82,492.27,5.2127,4.9913,85.37,48.46,75.51,42.47,227.29,80.39,1729.91,8/25/2020 6:00,FALSE,3,6,6,1
3813,0.6432,224.09,54.36,434.88,55.5,1847.93,565.4,5.2192,4.8591,85.76,48.39,76.26,42.37,226.1,80.71,1732.63,8/25/2020 7:00,FALSE,1,6,7,1
3814,0.6414,223.34,54.37,434.95,55.9,1809.28,555.3,5.2298,4.7706,86.27,48.39,78.84,42.36,227.33,81.14,1730.61,8/25/2020 8:00,FALSE,3,6,8,1
3815,0.6141,224.35,56.99,455.89,57.01,1810.02,564.69,5.2224,4.7474,86.96,48.66,81.66,42.35,230.29,81.71,1731.7,8/25/2020 9:00,FALSE,1,6,9,1
3816,0.6184,225.81,56.92,455.38,56.93,1794.78,565.02,5.2313,4.744,86.98,48.66,85.38,42.35,232.14,81.61,1729.77,8/25/2020 10:00,FALSE,2,6,10,1
3817,0.6194,226.72,56.97,455.77,57.41,1822.07,576.42,5.2419,4.7531,86.93,48.66,87.95,42.35,230.73,81.64,1731.26,8/25/2020 11:00,FALSE,2,6,11,1
3818,0.6096,232.3,59.02,472.15,58.36,1812.26,576.25,5.2385,4.7461,87.36,48.89,88.56,42.35,242.35,81.99,1731.77,8/25/2020 12:00,FALSE,2,6,12,1
3819,0.625,237.54,58.66,469.32,59.58,1824.05,594.88,5.2381,4.7451,87.42,48.87,92.22,42.35,245.51,81.93,1727.74,8/25/2020 13:00,FALSE,2,6,13,1
3820,0.6592,244.43,56.91,455.32,58.41,1826.42,584.86,5.226,4.7417,87.74,48.67,93.29,42.35,254.29,82.2,1728.85,8/25/2020 14:00,FALSE,2,6,14,1
3821,0.6449,238.45,56.98,455.84,58.67,1837.14,586.37,5.2304,4.7548,87.27,48.67,93.51,42.35,245.95,81.92,1730.81,8/25/2020 15:00,FALSE,2,6,15,1
3822,0.6194,234.52,58.61,468.88,58.98,1825.97,585.52,5.2282,4.746,87.12,48.72,86.77,42.22,248.23,81.73,1732.56,8/25/2020 16:00,FALSE,2,6,16,1
3823,0.5702,204.26,56.99,455.89,54.78,1848.4,562.09,5.2419,4.7975,84.39,48.37,84.08,42.05,209.56,79.65,1730.69,8/25/2020 17:00,TRUE,,,17,1
3824,0.5918,194.36,52.85,422.82,54.41,1832.61,548.66,5.2323,4.7829,83.37,47.84,82.79,41.98,206.77,79.17,1730.3,8/25/2020 18:00,FALSE,2,6,18,1
3825,0.6014,193.71,51.89,415.12,49.37,1815.76,505.38,5.2308,4.7949,83.03,47.77,81.15,42.02,196.73,78.93,1732.99,8/25/2020 19:00,FALSE,2,6,19,1
3826,0.6335,194.42,49.35,394.81,49.59,1830.46,512.77,5.2262,4.8,83.25,47.77,79.72,42.29,198.63,78.9,1730.7,8/25/2020 20:00,FALSE,2,6,20,1
3827,0.6343,182.35,46.9,375.21,48.14,1809.82,492.5,5.2345,4.6652,82.47,47.22,78.44,42.02,191.84,78.68,1730.9,8/25/2020 21:00,FALSE,2,6,21,1
3828,0.6383,179.32,46.03,368.24,46.25,1821.24,482.79,5.2228,4.7344,82.37,47.17,77.76,42.07,182.91,78.61,1731.88,8/25/2020 22:00,FALSE,1,6,22,1
3829,0.6279,177.59,46.47,371.75,45.65,1828.05,482.07,5.2362,4.7736,82.37,47.45,77.48,42.29,181.33,78.61,1731.04,8/25/2020 23:00,FALSE,2,6,23,1
3830,0.6293,179.44,46.73,373.81,45.31,1835.56,481.61,5.221,4.7761,82.63,47.47,77.03,42.29,182.2,78.61,1732.22,8/26/2020 0:00,FALSE,3,4,0,1
3831,0.6292,179.1,46.66,373.28,45.96,1845.1,479.35,5.2117,4.7936,82.56,47.47,76.49,42.29,184.96,78.61,1729.77,8/26/2020 1:00,FALSE,3,4,1,1
3832,0.6359,182.33,46.77,374.13,45.75,1827,475.43,5.2231,4.7672,83.11,47.47,75.94,42.29,186.7,79,1733.7,8/26/2020 2:00,FALSE,3,4,2,1
3833,0.6452,185.45,46.7,373.58,46.8,1817.28,480.36,5.2145,4.7806,83.63,47.47,75.74,42.29,190.22,79.5,1731.14,8/26/2020 3:00,FALSE,3,4,3,1
3834,0.6453,185.32,46.68,373.41,46.72,1833.81,484.17,5.2044,4.7893,83.51,47.47,75.33,42.29,188.24,79.38,1730.36,8/26/2020 4:00,FALSE,3,4,4,1
3835,0.6436,184.82,46.73,373.84,46.26,1813.26,477.68,5.2182,4.7726,83.54,47.47,75.25,42.29,189.15,79.2,1732.36,8/26/2020 5:00,FALSE,2,4,5,1
3836,0.6185,208.3,53.45,427.59,48.12,1823.05,495.47,5.2218,4.9961,84.74,48.22,75.33,42.3,236.95,79.85,1731.49,8/26/2020 6:00,FALSE,3,6,6,1
3837,0.5934,200.91,54.1,432.79,54.28,1832.02,550,5.2181,4.8734,84.51,48.37,76.68,42.37,204.51,79.85,1731.93,8/26/2020 7:00,FALSE,1,6,7,1
3838,0.6037,207.68,54.53,436.22,55.08,1824.83,550.37,5.2324,4.7818,85.11,48.37,78.48,42.33,211.76,80.17,1732.96,8/26/2020 8:00,FALSE,3,6,8,1
3839,0.6176,213.83,54.53,436.23,56.16,1804.41,566.52,5.2315,4.7756,85.78,48.37,80.23,42.33,218.76,80.82,1733.01,8/26/2020 9:00,FALSE,1,6,9,1
3840,0.6235,222.95,55.87,446.96,56.11,1823.19,568.37,5.2419,4.7421,86.62,48.52,81.17,42.33,228.56,81.37,1733.01,8/26/2020 10:00,FALSE,2,6,10,1
3841,0.6257,230.4,57.11,456.9,58.27,1810.82,577.81,5.2435,4.7477,87.22,48.67,83,42.33,236.9,81.85,1730.04,8/26/2020 11:00,FALSE,2,6,11,1
3842,0.6194,227.33,57.11,456.9,58.49,1818.71,583.1,5.2503,4.755,87,48.67,83.59,42.33,232.34,81.7,1730.02,8/26/2020 12:00,FALSE,2,6,12,1
3843,0.6197,227.71,57.14,457.11,57.5,1816.52,578.93,5.2369,4.7527,87.05,48.67,84.51,42.33,232.23,81.65,1730.83,8/26/2020 13:00,FALSE,2,6,13,1
3844,0.6171,226.76,57.15,457.23,57.26,1838.7,578.72,5.2242,4.7629,86.87,48.67,84.84,42.33,234.59,81.51,1731.28,8/26/2020 14:00,FALSE,2,6,14,1
3845,0.6091,222.92,57.13,457.07,57.57,1829.86,580.96,5.2318,4.7525,86.51,48.67,85.84,42.33,230.96,81.25,1730.69,8/26/2020 15:00,FALSE,2,6,15,1
3846,0.6182,226.83,57.1,456.8,58.96,1811.34,587.36,5.2277,4.7492,86.64,48.67,88.35,42.33,235.78,81.37,1729.68,8/26/2020 16:00,FALSE,2,6,16,1
3847,0.5991,210.55,55.53,444.23,56.47,1805.4,569.59,5.236,4.7939,84.76,48.49,89.34,42.33,231.66,79.83,1729.68,8/26/2020 17:00,FALSE,2,6,17,1
3848,0.5929,193.36,52.5,420.01,56.46,1815.97,561.45,5.2462,4.7904,84.2,48.14,87.5,42.33,209.74,79.73,1733.77,8/26/2020 18:00,FALSE,2,6,18,1
3849,0.6076,196.25,51.78,414.22,51.37,1818.55,526.23,5.2331,4.7795,84.45,48.07,84.29,42.33,210.67,79.93,1732.17,8/26/2020 19:00,FALSE,2,6,19,1
3850,0.595,190.89,51.74,413.96,51.71,1820.49,527.85,5.2469,4.786,84.16,48.07,83.18,42.33,196.57,79.88,1731.06,8/26/2020 20:00,FALSE,2,6,20,1
3851,0.6493,193.49,48.03,384.25,52.97,1816.63,537.89,5.229,4.6429,83.56,47.35,81.97,42.01,215.45,79.53,1728.92,8/26/2020 21:00,FALSE,2,6,21,1
3852,0.6681,194.82,46.83,374.6,47.4,1826.69,494.64,5.2388,4.7045,84.35,47.47,80.56,42.28,197.7,80.05,1733.79,8/26/2020 22:00,FALSE,1,6,22,1
3853,0.6685,194.31,46.75,373.96,47.89,1830.73,499.92,5.2319,4.7508,84.19,47.47,79.61,42.28,198.53,79.92,1730.81,8/26/2020 23:00,FALSE,2,6,23,1
3854,0.6648,192.68,46.71,373.69,48.31,1833.52,497.76,5.2173,4.7654,84.04,47.47,78.97,42.28,198.31,79.87,1729.55,8/27/2020 0:00,FALSE,3,4,0,1
3855,0.6629,192.19,46.74,373.92,47.68,1818.33,492,5.2232,4.7673,84.08,47.47,78.64,42.28,194.48,79.82,1730.6,8/27/2020 1:00,FALSE,3,4,1,1
3856,0.6579,190.14,46.71,373.7,47.58,1819.27,494.92,5.2236,4.7819,83.88,47.47,77.88,42.28,193.8,79.5,1729.59,8/27/2020 2:00,FALSE,3,4,2,1
3857,0.6436,185.5,46.82,374.58,46.74,1821.75,488.76,5.2112,4.7807,83.37,47.47,77.5,42.28,189.34,79.27,1733.65,8/27/2020 3:00,FALSE,3,4,3,1
3858,0.6339,181.3,46.73,373.86,46.54,1814.62,483.74,5.1996,4.7912,82.74,47.47,77.17,42.28,185.13,78.73,1730.34,8/27/2020 4:00,FALSE,3,4,4,1
3859,0.6351,181.87,46.74,373.95,46.12,1816.7,475.6,5.2114,4.7921,82.83,47.47,77.17,42.28,188.32,78.68,1730.74,8/27/2020 5:00,FALSE,2,4,5,1
3860,0.6499,211.05,51.29,410.34,47.33,1799.73,487.14,5.2167,4.9915,84.91,48.22,77.35,42.53,222.36,79.97,1731.19,8/27/2020 6:00,FALSE,3,6,6,1
3861,0.6231,222.86,55.87,446.99,55.24,1834.07,558.85,5.2228,4.8367,86.58,48.47,78.96,42.27,236.15,81.2,1731.41,8/27/2020 7:00,FALSE,1,6,7,1
3862,0.6165,221.09,56.02,448.17,57.11,1820.96,571.98,5.227,4.7505,86.94,48.42,80.97,42.2,237.8,81.92,1730.07,8/27/2020 8:00,FALSE,3,6,8,1
3863,0.669,236.99,54.64,437.14,55.31,1810.45,554.59,5.2349,4.7043,87.58,48.28,83,42.22,249.07,82.53,1730.47,8/27/2020 9:00,FALSE,1,6,9,1
3864,0.6564,263.85,60.81,486.46,61.31,1804.28,599.03,5.2321,4.7621,89.44,49.1,85.73,42.35,270.66,83.58,1729.37,8/27/2020 10:00,FALSE,2,6,10,1
3865,0.6587,257.04,59.31,474.48,58.22,1811.36,580.23,5.2352,4.7239,88.93,48.88,86.97,42.3,272.79,83.28,1729.41,8/27/2020 11:00,FALSE,2,6,11,1
3866,0.6758,260.67,58.48,467.85,58.58,1816.76,589.36,5.2348,4.7181,89.05,48.86,87.45,42.37,286.87,83.28,1729.95,8/27/2020 12:00,FALSE,2,6,12,1
3867,0.6492,272.12,63.09,504.7,65.46,1826.56,646.8,5.2321,4.7196,89.76,49.29,88.2,42.29,290.54,83.81,1730.44,8/27/2020 13:00,FALSE,2,6,13,1
3868,0.6562,278.91,63.69,509.54,60.37,1852.62,612.14,5.2254,4.7258,90.16,49.14,89.11,42.08,314.11,83.99,1732.25,8/27/2020 14:00,FALSE,2,6,14,1
3869,0.6645,265.37,60.34,482.74,58.76,1827.55,586.41,5.23,4.7276,89.5,49.15,90.2,42.46,295.79,83.73,1729.81,8/27/2020 15:00,FALSE,2,6,15,1
3870,0.6507,269.8,62.47,499.73,61.56,1826.99,612.21,5.2331,4.7161,89.55,49.2,89.85,42.26,286.55,83.6,1729.05,8/27/2020 16:00,FALSE,2,6,16,1
3871,0.6537,268.55,61.93,495.45,62.35,1825.04,613.5,5.2416,4.7201,89.3,49.13,88.22,42.26,287.84,83.47,1730.59,8/27/2020 17:00,FALSE,2,6,17,1
3872,0.6518,260.11,60.56,484.49,59.19,1853.35,599.91,5.2468,4.722,89.35,48.6,86.24,41.88,281.45,83.74,1730.04,8/27/2020 18:00,FALSE,2,6,18,1
3873,0.668,246.33,56.49,451.92,56.87,1833.27,574.21,5.2449,4.7434,88.31,48.41,83.31,42.15,263.57,83.17,1731.56,8/27/2020 19:00,FALSE,2,6,19,1
3874,0.6778,220.78,50.96,407.66,55.21,1843.37,560.83,5.2344,4.7799,85.96,48.04,79.99,42.4,248.09,81.5,1733.65,8/27/2020 20:00,FALSE,2,6,20,1
3875,0.6768,165.77,40.96,327.71,45.41,1822.69,471.38,5.2276,4.7134,79.99,46.67,75.81,42.13,185.99,76.74,1732.61,8/27/2020 21:00,FALSE,2,6,21,1
3876,0.6625,180.45,44.53,356.28,42.29,1831,452.99,5.2294,4.7269,81.91,47.06,76.89,42.13,192.66,78.32,1732.2,8/27/2020 22:00,FALSE,1,6,22,1
3877,0.6756,187.3,44.98,359.85,43.84,1811.68,460.39,5.2136,4.7472,83.27,47.16,76.92,42.18,193.04,79.42,1731.57,8/27/2020 23:00,FALSE,2,6,23,1
3878,0.6716,187.06,45.21,361.64,44.05,1804.42,457.75,5.2122,4.7685,83.05,47.24,76.52,42.22,195.31,79.27,1730.62,8/28/2020 0:00,FALSE,3,4,0,1
3879,0.6695,187.87,45.49,363.93,44.33,1814.65,461.91,5.2133,4.771,83.32,47.17,76.47,42.13,192.19,79.42,1732.7,8/28/2020 1:00,FALSE,3,4,1,1
3880,0.6695,190.6,46,368.02,43.25,1830.55,456.99,5.2177,4.7635,83.6,47.22,76.97,42.13,195.85,79.55,1734.73,8/28/2020 2:00,FALSE,3,4,2,1
3881,0.6673,191.25,46.29,370.31,44.76,1836.68,475.61,5.2053,4.7613,83.84,47.27,77.1,42.13,195.74,79.72,1729.35,8/28/2020 3:00,FALSE,3,4,3,1
3882,0.684,189.84,44.91,359.26,45.22,1817.87,470.24,5.2097,4.7672,83.89,47.29,77.1,42.3,196.55,79.87,1730,8/28/2020 4:00,FALSE,3,4,4,1
3883,0.6921,201.54,46.46,371.71,44.66,1832.07,465.9,5.1842,4.7516,84.56,47.56,76.79,42.4,206.32,80.17,1730.34,8/28/2020 5:00,FALSE,2,4,5,1
3884,0.6418,221.14,54,431.96,51.17,1815.56,525.21,5.2118,4.9745,86.13,48.45,76.99,42.48,237.51,80.89,1735.91,8/28/2020 6:00,FALSE,3,6,6,1
3885,0.6094,216.17,55.76,446.09,57.46,1818.01,579.89,5.2206,4.8413,86.41,48.6,77.3,42.41,230.34,81.22,1730.05,8/28/2020 7:00,FALSE,1,6,7,1
3886,0.6037,219.12,56.9,455.16,55.43,1823.7,557.67,5.2232,4.7795,86.44,48.52,78.12,42.21,225.28,81.37,1730.72,8/28/2020 8:00,FALSE,3,6,8,1
3887,0.5955,219.01,57.65,461.23,55.13,1832.96,561.93,5.2274,4.7668,86.56,48.49,79.53,42.11,230.66,81.52,1733.52,8/28/2020 9:00,FALSE,1,6,9,1
3888,0.6127,227.09,57.64,461.11,55.24,1822.57,554.78,5.2407,4.7353,86.97,48.49,80.59,42.11,237.8,81.84,1733.06,8/28/2020 10:00,FALSE,2,6,10,1
3889,0.6273,236.69,58.22,465.8,60.13,1828.12,604.62,5.2346,4.7314,87.34,48.74,82.5,42.29,253.96,81.91,1732.54,8/28/2020 11:00,FALSE,2,6,11,1
3890,0.5883,215.18,57.55,460.44,53.82,1819.58,547.26,5.2281,4.7626,85.98,48.49,82.47,42.11,224.66,81.09,1731.83,8/28/2020 12:00,FALSE,2,6,12,1
3891,0.565,224.6,62.09,496.73,59.87,1835.68,598,5.2398,4.7911,84.6,49,72.76,42.11,237.81,79.1,1731.16,8/28/2020 13:00,FALSE,2,6,13,1
3892,0.5551,246.3,67.99,543.93,63.42,1829.93,631.54,5.2418,4.7498,85.73,49.65,74.13,42.11,254.28,79.59,1731.09,8/28/2020 14:00,FALSE,2,6,14,1
3893,0.5534,247.42,68.45,547.63,65.1,1836.4,646.3,5.2382,4.7561,85.82,49.7,75.23,42.11,253.93,79.5,1731.48,8/28/2020 15:00,FALSE,2,6,15,1
3894,0.5707,256.79,68.41,547.27,67.89,1812.71,657.05,5.2293,4.745,86.56,49.7,73.91,42.11,264.25,80.17,1730.32,8/28/2020 16:00,FALSE,2,6,16,1
3895,0.5557,248.87,68.45,547.63,66.6,1800.35,645.53,5.234,4.7635,86.04,49.7,73.47,42.11,250.94,79.82,1731.49,8/28/2020 17:00,FALSE,2,6,17,1
3896,0.5574,233.07,64.72,517.74,66.16,1818.75,649.41,5.2449,4.7673,85.25,49.3,73.5,42.11,249.04,79.52,1728.51,8/28/2020 18:00,FALSE,2,6,18,1
3897,0.5748,233.81,62.94,503.52,62.29,1817.03,613.99,5.2429,4.7587,85.49,49.1,74,42.11,239.01,79.62,1729.46,8/28/2020 19:00,FALSE,2,6,19,1
3898,0.5809,237.16,62.95,503.59,62.57,1861.48,626.11,5.2383,4.7547,85.74,49.1,74.41,42.11,241.66,79.89,1729.69,8/28/2020 20:00,FALSE,2,6,20,1
3899,0.5658,229.32,62.95,503.58,61.64,1810.88,609.02,5.232,4.632,85.77,49.1,74.59,42.11,235.73,80.04,1729.66,8/28/2020 21:00,FALSE,2,6,21,1
3900,0.578,235.33,62.9,503.19,62.02,1829.21,618.72,5.2435,4.6797,86.33,49.1,73.5,42.11,239.53,80.29,1728.32,8/28/2020 22:00,FALSE,1,6,22,1
3901,0.5789,236.06,62.96,503.66,62.77,1836.7,624.99,5.207,4.7201,86.61,49.1,73.55,42.11,240.94,80.51,1729.96,8/28/2020 23:00,FALSE,2,6,23,1
3902,0.593,244.04,63.14,505.15,62.14,1832,619.61,5.2264,4.7201,86.96,49.22,73.2,42.21,252.68,80.74,1729.14,8/29/2020 0:00,FALSE,3,4,0,1
3903,0.6129,253.39,62.93,503.47,62.24,1832.89,620.38,5.2194,4.7201,87.32,49.4,73.44,42.42,263.37,81.04,1730.29,8/29/2020 1:00,FALSE,3,4,1,1
3904,0.6235,258.49,62.94,503.56,62.21,1822.75,615.34,5.216,4.7215,87.83,49.4,73.92,42.42,267.41,81.34,1730.58,8/29/2020 2:00,FALSE,3,4,2,1
3905,0.6234,258.58,62.96,503.66,64.19,1817.83,629.63,5.2206,4.7171,87.76,49.4,74.31,42.42,265.97,81.34,1730.93,8/29/2020 3:00,FALSE,3,4,3,1
3906,0.6193,252.11,62.08,496.62,63.94,1843.52,635.7,5.2146,4.7296,87.4,49.3,74.31,42.42,262.36,81.16,1731.26,8/29/2020 4:00,FALSE,3,4,4,1
3907,0.5975,232.49,60.24,481.91,61.62,1822.11,608.66,5.2142,4.7541,86.44,49.1,74.08,42.42,247.81,80.47,1730.01,8/29/2020 5:00,FALSE,2,4,5,1
3908,0.5889,254.47,65.85,526.76,62.52,1842.04,622.13,5.2281,4.9396,86.99,49.72,73.7,42.42,290.72,80.39,1731.32,8/29/2020 6:00,FALSE,3,6,6,1
3909,0.5812,261.19,68.09,544.73,68.33,1819.23,659.56,5.2368,4.8461,87.17,49.97,74,42.42,267.96,80.57,1730.47,8/29/2020 7:00,FALSE,1,6,7,1
3910,0.6248,268.36,65.03,520.26,69.16,1834.72,683.6,5.2431,4.7375,87.91,49.36,75.62,42.15,314.64,81.58,1731.28,8/29/2020 8:00,FALSE,3,6,8,1
3911,0.6653,228.45,53.38,427.03,51.77,1817.67,525.06,5.225,4.778,85.97,48.19,77.65,42.27,257.49,81.07,1731.26,8/29/2020 9:00,FALSE,1,6,9,1
3912,0.6557,235.4,55.55,444.42,60.99,1816.37,593.86,5.2476,4.7371,87.05,48.42,80.14,42.26,260.26,81.97,1731.76,8/29/2020 10:00,FALSE,2,6,10,1
3913,0.6707,254.21,57.7,461.59,58.67,1815.16,584.91,5.24,4.7152,88.77,48.9,83.06,42.49,281.4,83.23,1730.51,8/29/2020 11:00,FALSE,2,6,11,1
3914,0.6607,275.48,62.58,500.67,59.53,1824.99,597.83,5.2412,4.7039,90.06,49.15,85.48,42.19,295.81,84.03,1727.96,8/29/2020 12:00,FALSE,2,6,12,1
3915,0.6609,274.98,62.47,499.78,67.11,1832.45,657.21,5.2373,4.7004,90.24,49.1,88.28,42.17,298.21,84.32,1730.9,8/29/2020 13:00,FALSE,2,6,13,1
3916,0.6669,269.41,60.85,486.79,61.12,1808.89,601.31,5.242,4.7055,89.96,48.93,90.3,42.17,279.17,84.22,1729.35,8/29/2020 14:00,FALSE,2,6,14,1
3917,0.6684,283.65,63.38,507.04,59.49,1835.61,593.98,5.2275,4.7008,90.59,49.25,90.88,42.22,303.36,84.41,1730.49,8/29/2020 15:00,FALSE,2,6,15,1
3918,0.6725,280.27,62.37,498.93,62.65,1824.53,617.48,5.2434,4.717,90.43,49.26,91.34,42.33,300.39,84.38,1727.84,8/29/2020 16:00,FALSE,2,6,16,1
3919,0.649,268.78,62.36,498.88,61.82,1827.12,619.76,5.2321,4.7365,88.81,48.78,87.32,41.87,292.41,82.91,1731.57,8/29/2020 17:00,FALSE,2,6,17,1
3920,0.6388,182.04,46.56,372.45,50.05,1836.32,516.34,5.2438,4.8434,82.46,47.6,79.84,42.44,196.57,78.67,1731.39,8/29/2020 18:00,FALSE,2,6,18,1
3921,0.6224,190.88,49.57,396.56,45.76,1792.75,469.35,5.257,4.798,83.36,47.66,78.6,42.16,215.24,79.26,1731.67,8/29/2020 19:00,FALSE,2,6,19,1
3922,0.6264,184.07,47.86,382.9,45.23,1839.7,479.29,5.2549,4.794,82.72,47.46,77.78,42.15,209.45,78.92,1729.68,8/29/2020 20:00,FALSE,2,6,20,1
3923,0.6469,181.75,45.92,367.38,47.19,1818.71,490.68,5.2263,4.66,82.52,47.36,77.56,42.27,186.23,78.65,1730.37,8/29/2020 21:00,FALSE,2,6,21,1
3924,0.6428,182.16,46.24,369.89,46.6,1809.15,478.47,5.2311,4.7238,82.71,47.32,76.44,42.19,190.06,78.82,1733.22,8/29/2020 22:00,FALSE,1,6,22,1
3925,0.6435,171.11,44.09,352.69,46.01,1816.53,483.16,5.2374,4.7721,82.25,47.14,75.83,42.25,179.88,78.55,1729.53,8/29/2020 23:00,FALSE,2,6,23,1
3926,0.6411,172.86,44.74,357.92,44,1822.55,458.15,5.2196,4.771,82.27,47.04,75.37,42.09,195.25,78.55,1733.64,8/30/2020 0:00,FALSE,3,4,0,1
3927,0.6341,164.93,43.52,348.17,42.87,1813.18,444.19,5.2084,4.7881,81.59,47.09,75.12,42.26,168.24,78.1,1730.09,8/30/2020 1:00,FALSE,3,4,1,1
3928,0.6478,167.59,43.08,344.68,45.02,1823.49,472.75,5.2256,4.7881,81.77,47,75.22,42.21,172.77,78.1,1729.91,8/30/2020 2:00,FALSE,3,4,2,1
3929,0.6404,173.89,44.92,359.34,43.21,1816.56,457.22,5.2088,4.7799,82.17,47.27,74.66,42.29,197.39,78.22,1732.1,8/30/2020 3:00,FALSE,3,4,3,1
3930,0.6025,204.49,54.03,432.24,51.23,1819.36,523.99,5.1972,4.7626,84.28,48.29,73.94,42.29,235.35,79.12,1729.84,8/30/2020 4:00,FALSE,3,4,4,1
3931,0.567,217.91,60.31,482.49,58.92,1824.79,586.43,5.2069,4.7553,85.09,48.87,72.25,42.17,223.94,79.38,1729.57,8/30/2020 5:00,FALSE,2,4,5,1
3932,0.5688,237.88,64.5,515.99,58.14,1828.36,581.76,5.2204,4.9683,85.58,49.72,71.79,42.56,252.92,79.29,1730.15,8/30/2020 6:00,FALSE,3,6,6,1
3933,0.5713,251.39,67.17,537.4,67.2,1825.41,657.88,5.2227,4.8386,86.17,49.97,72.02,42.52,254.51,79.75,1731.02,8/30/2020 7:00,FALSE,1,6,7,1
