,ESB Chiller Plant plantEfficiency,ESB_Chillers Demand,ESB_Chillers percentRefrigerationLoad,ESB_Chillers tonnage,Active_Chiller_Load_Percent Value,Primary_CHW_Flow Value,Building_Load Value,ESB_Chillers chillerEvapDifferentialPress,ESB_Chillers chillerCondDifferentialPress,ESB_Chillers chillerCondLeavingWaterTemp,ESB_Chillers chillerEvapEnteringWaterTemp,ESB_Chillers outdoorAirTemp,ESB_Chillers chillerEvapLeavingWaterTemp,ESB_Chillers chillerTotalKw,ESB_Chillers chillerCondEnteringWaterTemp,ESB_Chillers chillerEvapWaterFlow,time,anomaly,kmeans_labels,path_index,hour,pattern
14684,0.6611,61.55,16.14,129.13,17.87,1831.91,278.29,5.0785,8.8065,65.11,43.95,51.94,42.18,62.5,58.71,1749.92,11/21/2021 7:00,FALSE,1,6,7,6_11_13_15
14685,0.6303,63.13,17.45,139.6,18.43,1837.29,268.24,5.075,8.9132,65.44,44.07,52.69,42.16,64.4,59.34,1750.07,11/21/2021 8:00,FALSE,1,6,8,6_11_13_15
14686,0.6548,64.12,17.02,136.19,17.81,1848.12,259.98,5.0868,9.0042,65.71,44,54.29,42.13,65.4,59.82,1753.51,11/21/2021 9:00,FALSE,0,6,9,6_11_13_15
14687,0.6282,64.71,18.12,144.97,18.88,1836.88,264.69,5.0905,9.0984,65.89,44.14,56.34,42.15,66.5,59.97,1752.11,11/21/2021 10:00,FALSE,0,6,10,6_11_13_15
14688,0.5905,64.36,19.6,156.78,19.68,1833.63,269.85,5.0847,9.1421,66.17,44.5,58.48,42.35,67.9,60.22,1751.57,11/21/2021 11:00,FALSE,1,6,11,6_11_13_15
14689,0.5499,71.25,23.46,187.64,19.83,1842.43,275.8,5.0873,9.1974,66.5,45,60.64,42.43,95.5,60.16,1752.8,11/21/2021 12:00,FALSE,1,11,12,6_11_13_15
14690,3.1351,62.56,21.42,171.36,16.43,1836.16,247.22,5.0798,9.1937,66.58,46.08,57.16,43.74,118.1,59.91,1757.85,11/21/2021 13:00,FALSE,0,11,13,6_11_13_15
14691,0.5913,66.78,21.11,168.9,21.89,1842.95,283.85,5.0903,9.0332,65.37,44.49,55.52,42.17,96.1,58.21,1751.13,11/21/2021 14:00,FALSE,1,13,14,6_11_13_15
14692,0.6172,67.27,19.96,159.67,16.38,1836.29,263.5,5.0843,8.9829,65.1,44.24,55.31,42.05,69.7,58.26,1751.04,11/21/2021 15:00,FALSE,0,13,15,6_11_13_15
14693,0.5952,68.07,20.89,167.13,19.49,1848.96,268,5.0882,8.9768,65.33,44.44,55.09,42.15,70.3,58.43,1749.65,11/21/2021 16:00,FALSE,1,13,16,6_11_13_15
14694,0.6,67.91,20.79,166.31,17.51,1838.19,260.13,5.085,8.9427,65.26,44.43,55.33,42.16,71,58.3,1753.32,11/21/2021 17:00,FALSE,0,13,17,6_11_13_15
14695,0.6173,66.13,19.5,156.02,20.27,1844.52,291.38,5.0888,8.9396,65.12,44.17,55.4,42.04,68,58.2,1752.19,11/21/2021 18:00,FALSE,1,13,18,6_11_13_15
14696,0.6159,63.32,19.42,155.33,16.43,1837.63,262.25,5.0722,8.8903,65.04,44.17,55.38,42.04,78.6,58.06,1752.94,11/21/2021 19:00,FALSE,1,13,19,6_11_13_15
14697,0.6565,61.01,17.25,138.02,18.06,1833.95,289.85,5.0782,8.7528,64.58,44.04,54.4,42.15,65.6,56.97,1751.97,11/21/2021 20:00,FALSE,1,13,20,6_11_13_15
14698,0.6834,54.97,15.18,121.44,15.77,1823.13,250.32,5.0833,8.4861,64.28,43.8,53.09,42.13,67.2,56.39,1750.73,11/21/2021 21:00,FALSE,2,15,21,6_11_13_15
14699,0.7192,57.41,14.32,114.6,15.35,1843.45,239.17,5.0627,8.3682,64.17,43.69,52.24,42.11,59,56.21,1750.07,11/21/2021 22:00,FALSE,3,15,22,6_11_13_15
14700,0.6652,56.67,15.22,121.76,13.15,1826.01,226.03,5.0649,8.3415,64.17,43.66,51.34,41.99,58.1,56.28,1749.34,11/21/2021 23:00,FALSE,2,15,23,6_11_13_15
14701,0.7052,56.57,14.16,113.3,12.54,1837.49,227.37,5.067,8.3277,64.15,43.56,50.38,42,59.3,56.28,1751.09,11/22/2021 0:00,FALSE,2,,0,
14702,0.7179,55,13.46,107.66,11.73,1840.89,219.19,5.0634,8.3059,63.88,43.58,49.1,42.11,56.2,56.18,1751.06,11/22/2021 1:00,FALSE,1,,1,
14703,0.78,55.03,12.43,99.41,12.47,1827.26,223.54,5.0785,8.2746,63.93,43.44,47.95,42.08,57.8,56.23,1752.02,11/22/2021 2:00,FALSE,3,6,2,
14704,0.8413,53.38,11.38,91.03,14.13,1830.14,224.62,5.0621,8.2436,63.96,43.31,46.19,42.06,57.5,56.35,1749.6,11/22/2021 3:00,FALSE,1,6,3,
14705,1.0861,49.03,8.7572,70.06,10.61,1821.12,216.89,5.0792,8.2183,64.49,44.54,44.23,43.58,55.6,56.53,1752.8,11/22/2021 4:00,TRUE,2,,4,
14706,0.8416,47.78,10.26,82.09,8.9905,1821.14,197.43,5.0716,8.7031,66.58,46.31,41.5,45.18,51.3,60.4,1756.12,11/22/2021 5:00,TRUE,0,,5,
14707,0.7058,48,12.97,103.75,10.77,1830.74,204.52,5.0672,8.7506,66.87,46.69,38.77,45.27,83.7,60.58,1758.32,11/22/2021 6:00,TRUE,1,,6,
14708,0.783,54.88,12.42,99.34,13.07,1845.52,230.77,5.0673,8.8231,66.93,46.34,37.95,44.98,58.5,61.28,1756.19,11/22/2021 7:00,TRUE,2,,7,
14709,0.7592,54.38,12.68,101.44,,,,5.0827,8.7414,66.84,46.45,38.35,45.06,58.8,60.91,1756.73,11/22/2021 8:00,TRUE,,,8,
14710,0.7199,55.07,13.37,106.96,0,1835.16,0,5.0781,8.6715,66.88,46.53,39.46,45.07,58.5,61.06,1755.44,11/22/2021 9:00,TRUE,,,9,
14711,0.7341,55.42,13.22,105.74,0,1838.45,0,5.0928,8.6723,67.16,46.55,41.95,45.1,60.1,61.42,1757.38,11/22/2021 10:00,TRUE,,,10,
14712,0.7001,59.94,15.2,121.64,0,1826.66,0,5.0808,8.7329,67.41,46.37,44.17,44.71,94.1,61.69,1754.08,11/22/2021 11:00,TRUE,,,11,
14713,0.6967,62.44,15.18,121.41,0,1833.18,0,5.0775,8.4934,64.75,43.66,45.81,41.99,72.7,57.68,1750.03,11/22/2021 12:00,TRUE,,,12,
14714,0.7438,60.01,13.63,109.07,0,1846.34,0,5.0678,8.1821,64.4,43.61,46.34,42.11,64,56.97,1748.37,11/22/2021 13:00,TRUE,,,13,
14715,0.6947,59.77,14.53,116.27,0,1837.6,0,5.065,8.1539,64.51,43.83,45.38,42.23,63.6,57.13,1749.64,11/22/2021 14:00,TRUE,,,14,
14716,0.8316,62.5,13.45,107.64,12.77,1836.8,217.88,5.0798,8.6199,66.58,44.89,44.46,43.42,75.1,61.2,1751.73,11/22/2021 15:00,TRUE,0,,15,
14717,0.7284,55.09,13.31,106.5,11.57,1836.64,225.67,5.0857,8.7031,67.13,46.56,43.15,45.11,61.8,61.37,1755.11,11/22/2021 16:00,TRUE,,,16,
14718,0.7459,53.15,13.57,108.54,11.88,1843.4,216.13,5.0881,8.6373,66.92,46.54,41.39,45.05,87,60.43,1757.37,11/22/2021 17:00,TRUE,,,17,
14719,0.8099,51.45,11.38,91.04,14.81,1819.04,232.6,5.0933,8.5532,66.74,46.36,39.14,45.12,55.3,60.65,1757.02,11/22/2021 18:00,TRUE,,,18,
14720,0.8422,48.15,10.61,84.84,10.84,1832.39,202.31,5.0874,8.4032,66.7,46.49,37.25,45.33,70.8,60.32,1758.3,11/22/2021 19:00,TRUE,,,19,
14721,0.7646,48.99,11.73,93.84,17.84,1847.06,257.89,5.0915,8.2376,66.35,46.21,35.51,44.93,58.9,59.42,1754.97,11/22/2021 20:00,TRUE,,,20,
14722,0.7967,48.87,10.94,87.5,10.87,1841.3,206.25,5.065,8.2217,66.47,46.28,34.15,45.08,51.2,59.64,1756.78,11/22/2021 21:00,FALSE,1,,21,
14723,0.834,48.11,10.23,81.84,9.5355,1833.66,195.43,5.0664,8.095,66.32,46.25,33.12,45.13,50.9,59.64,1751.75,11/22/2021 22:00,FALSE,4,17,22,
14724,0.7874,48.2,10.91,87.26,9.0836,1830.84,193.47,5.0814,8.0047,66.12,46.3,32.56,45.1,50.8,59.42,1752.45,11/22/2021 23:00,FALSE,1,17,23,
14725,0.794,46.92,10.53,84.26,9.5355,1838.67,196.65,5.0814,7.9378,65.89,46.23,32,45.08,49.4,58.74,1756.11,11/23/2021 0:00,FALSE,0,1,0,1_7_11_13_17
14726,0.7944,47.68,10.64,85.12,10.8,1834.34,208.62,5.0736,8.0366,66.14,46.28,32.21,45.12,51.3,59.25,1756.48,11/23/2021 1:00,FALSE,1,1,1,1_7_11_13_17
14727,0.7757,47.87,11.22,89.79,11.44,1833.77,215.75,5.093,7.9898,65.9,46.27,31.09,45.05,51,58.44,1755.42,11/23/2021 2:00,FALSE,4,7,2,1_7_11_13_17
14728,0.9183,46.43,9.2383,73.91,8.7117,1832.6,196.37,5.085,8.0041,65.68,46.16,31.24,45.14,48.9,57.39,1753.82,11/23/2021 3:00,FALSE,3,7,3,1_7_11_13_17
14729,0.8485,46.97,9.936,79.49,10.19,1838.29,202.89,5.0728,8.0742,65.82,46.18,30.11,45.09,49.5,57.96,1754.8,11/23/2021 4:00,FALSE,2,7,4,1_7_11_13_17
14730,0.8429,46.34,9.925,79.4,9.4832,1831.93,195.51,5.0745,8.026,65.58,46.18,30.5,45.09,47.7,57.49,1754.65,11/23/2021 5:00,FALSE,0,7,5,1_7_11_13_17
14731,0.74,49.42,11.89,95.09,9.307,1842.81,199.97,5.0614,8.2846,66.31,46.41,30.59,45.11,52.4,58.99,1757.44,11/23/2021 6:00,FALSE,1,7,6,1_7_11_13_17
14732,0.7526,49.02,11.56,92.47,12.39,1844.24,229.62,5.0794,8.2697,66.02,46.38,30.81,45.11,51.1,58.57,1755.44,11/23/2021 7:00,FALSE,2,7,7,1_7_11_13_17
14733,0.7408,48.08,12.07,96.52,10.35,1822.33,202.53,5.097,8.3527,66.63,46.54,33.66,45.22,71.5,59.52,1756.17,11/23/2021 8:00,FALSE,2,,8,1_7_11_13_17
14734,0.7615,50.68,11.87,94.99,12.21,1850.57,226.67,5.0885,8.4121,66.61,46.38,35.9,45.09,53.7,60.09,1759.61,11/23/2021 9:00,FALSE,3,,9,1_7_11_13_17
14735,0.766,51.41,11.97,95.8,13.12,1834.32,220.16,5.0881,8.4447,66.8,46.46,38.68,45.16,54,60.69,1758.59,11/23/2021 10:00,FALSE,0,,10,1_7_11_13_17
14736,0.7667,52.9,12.53,100.23,13.25,1832.99,221.06,5.0959,8.4931,67.32,46.58,42.56,45.2,55.8,61.75,1753.92,11/23/2021 11:00,FALSE,1,,11,1_7_11_13_17
14737,0.6509,62.09,16.9,135.18,13.2,1819.05,231.57,5.0818,8.5295,66.25,44.61,45.91,42.76,98.9,59.91,1751.68,11/23/2021 12:00,FALSE,1,11,12,1_7_11_13_17
14738,0.6426,55.28,15.23,121.81,14.12,1846.33,228.22,5.1023,8.1147,64.51,43.79,47.97,42.12,78.1,57.25,1750.46,11/23/2021 13:00,FALSE,0,11,13,1_7_11_13_17
14739,0.6321,55.68,15.34,122.76,14.69,1838.23,253.82,5.0843,8.1387,64.75,43.85,48.88,42.17,58.3,57.76,1751.73,11/23/2021 14:00,FALSE,1,13,14,1_7_11_13_17
14740,0.6359,57.43,15.46,123.66,14.68,1844.39,236.75,5.0861,8.2108,64.67,43.72,48.72,42.02,58.5,57.78,1752.11,11/23/2021 15:00,FALSE,0,13,15,1_7_11_13_17
14741,0.6496,56.26,14.94,119.49,15.35,1835.72,233.75,5.0859,8.1516,64.47,43.73,47.28,42.09,57.5,57.08,1752.38,11/23/2021 16:00,FALSE,1,13,16,1_7_11_13_17
14742,0.6734,56.02,14.39,115.15,14.82,1843.15,256.75,5.0874,8.136,64.5,43.69,45.86,42.12,57,57.26,1752.65,11/23/2021 17:00,FALSE,0,13,17,1_7_11_13_17
14743,0.768,52.83,12.4,99.22,12.88,1828.05,234.73,5.0753,8.1295,64.75,44.02,44.75,42.66,59.9,57.85,1752.18,11/23/2021 18:00,FALSE,1,13,18,1_7_11_13_17
14744,0.8367,52.26,11.12,88.94,12.42,1846.97,219.9,5.0803,8.4351,66.42,45.79,44.08,44.57,57,60.46,1754.17,11/23/2021 19:00,FALSE,1,13,19,1_7_11_13_17
14745,0.8371,53.25,11.18,89.47,11.19,1841.83,204.63,5.0822,8.5141,67.05,46.35,43.24,45.13,57.5,61.16,1754.26,11/23/2021 20:00,TRUE,,,20,1_7_11_13_17
14746,0.8154,52.34,11.45,91.58,11.84,1825.45,218.22,5.088,8.453,66.71,46.35,42.3,45.1,55.1,60.69,1756.38,11/23/2021 21:00,FALSE,1,,21,1_7_11_13_17
14747,0.8538,49.22,10.34,82.76,9.941,1840.49,198.56,5.0762,8.3871,66.89,46.36,41.79,45.23,53.8,61.11,1755.69,11/23/2021 22:00,FALSE,4,17,22,1_7_11_13_17
14748,0.7921,48.73,11.22,89.77,8.4217,1830.96,185.59,5.0838,8.4253,66.88,46.35,41.34,45.13,57.2,60.99,1759.97,11/23/2021 23:00,FALSE,1,17,23,1_7_11_13_17
14749,0.82,49.07,10.78,86.23,9.9529,1832.96,198.54,5.0752,8.44,66.69,46.25,40.7,45.07,52.5,60.8,1756.47,11/24/2021 0:00,FALSE,0,1,0,1_7_11_13_15
14750,0.8535,49.08,10.26,82.09,11.84,1837.91,210.4,5.085,8.4005,66.63,46.27,39.98,45.14,51.1,60.48,1752.75,11/24/2021 1:00,FALSE,1,1,1,1_7_11_13_15
14751,0.8294,48.62,10.44,83.56,9.3483,1820.53,205.09,5.0728,8.4181,66.49,46.24,39.31,45.1,52.1,60.33,1755.26,11/24/2021 2:00,FALSE,4,7,2,1_7_11_13_15
14752,0.7786,48.54,11.16,89.32,11.4,1824.56,204.65,5.0711,8.4076,66.46,46.28,38.01,45.06,50.6,59.93,1756.27,11/24/2021 3:00,FALSE,3,7,3,1_7_11_13_15
14753,0.8074,48.32,10.69,85.55,9.6374,1836.34,209.38,5.0992,8.3882,66.45,46.25,37.24,45.08,51.4,59.76,1754.72,11/24/2021 4:00,FALSE,2,7,4,1_7_11_13_15
14754,0.7717,47.94,11.11,88.88,10.94,1829.71,204.53,5.0892,8.385,66.37,46.25,37.01,45.03,50.8,59.81,1756.22,11/24/2021 5:00,FALSE,0,7,5,1_7_11_13_15
14755,0.7518,50.87,12.07,96.55,10.13,1828.74,203.07,5.0812,8.4129,66.73,46.51,36.49,45.19,53.9,60.16,1755.24,11/24/2021 6:00,FALSE,1,7,6,1_7_11_13_15
14756,0.7145,51.21,12.78,102.2,13.25,1845.7,227.52,5.0832,8.5361,66.87,46.49,37.65,45.1,55.2,60.49,1756.9,11/24/2021 7:00,FALSE,2,7,7,1_7_11_13_15
14757,0.6445,60.22,16.95,135.56,11.76,1828.54,223.25,5.0852,8.7175,67.15,45.6,43.91,43.75,97.5,61.17,1755.97,11/24/2021 8:00,FALSE,2,,8,1_7_11_13_15
14758,0.6503,58.23,15.62,124.99,18.28,1840.93,271.69,5.0896,8.569,65.16,43.85,48.52,42.13,63.4,59,1750.73,11/24/2021 9:00,FALSE,0,,9,1_7_11_13_15
14759,0.6291,65.47,18.14,145.15,19.32,1838.3,271.42,5.0847,8.768,66.08,43.91,51.86,41.92,70.6,60.39,1749.48,11/24/2021 10:00,FALSE,0,,10,1_7_11_13_15
14760,0.6086,65.85,18.68,149.42,17.78,1838.29,252.33,5.0951,8.8717,66.05,44.17,54.45,42.12,66.6,60.19,1751.83,11/24/2021 11:00,FALSE,1,,11,1_7_11_13_15
14761,0.5563,66.13,20.61,164.88,19.95,1839.02,277.64,5.084,8.9747,66.21,44.78,57.61,42.53,82.2,59.92,1754.91,11/24/2021 12:00,FALSE,1,11,12,1_7_11_13_15
14762,0.5352,68.59,22.22,177.73,24.07,1841.62,302.8,5.0925,9.0349,66,44.63,59.21,42.2,85.8,59.5,1754.15,11/24/2021 13:00,FALSE,0,11,13,1_7_11_13_15
14763,0.5269,68.07,22.44,179.51,21.48,1827.04,283.76,5.0946,9.117,66.12,44.59,60.31,42.13,82.5,59.58,1751.53,11/24/2021 14:00,FALSE,1,13,14,1_7_11_13_15
14764,0.5056,71.07,24.14,193.13,19.6,1842.06,269.92,5.0927,9.2145,66.13,44.77,60.5,42.13,80.5,59.44,1753,11/24/2021 15:00,FALSE,0,13,15,1_7_11_13_15
14765,0.5188,57.59,18.95,151.63,21.38,1829.31,288.44,5.0837,9.204,65.98,46,58.47,43.97,123.8,58.93,1756.16,11/24/2021 16:00,FALSE,1,13,16,1_7_11_13_15
14766,0.5108,68.11,23.33,186.63,42.04,1841.92,434.55,5.0899,9.0351,65.18,44.89,56.39,42.33,109.7,56.94,1752.97,11/24/2021 17:00,FALSE,0,13,17,1_7_11_13_15
14767,0.5691,63.58,19.52,156.13,30.26,1843.74,375.97,5.0884,8.8305,64.43,44.03,55.43,41.89,82.7,56.38,1751.29,11/24/2021 18:00,FALSE,1,13,18,1_7_11_13_15
14768,0.5738,59.91,18.2,145.59,15.91,1838.81,244.7,5.0772,8.7096,64.46,44.04,54.88,42.05,71.9,56.48,1750.64,11/24/2021 19:00,FALSE,1,13,19,1_7_11_13_15
14769,0.6136,60.54,16.94,135.5,15.78,1846.28,244.77,5.0898,8.6552,64.36,43.92,54.73,42.06,61.7,56.34,1749.76,11/24/2021 20:00,FALSE,1,13,20,1_7_11_13_15
14770,0.6282,60.02,16.4,131.18,16.77,1840.43,250.82,5.0752,8.5305,64.29,43.84,54.3,42.04,61.1,56.19,1752.94,11/24/2021 21:00,FALSE,2,15,21,1_7_11_13_15
14771,0.6104,60.1,16.89,135.12,16.2,1818.59,244.81,5.0694,8.3931,64.29,43.94,54.14,42.08,61.1,56.38,1748.86,11/24/2021 22:00,FALSE,3,15,22,1_7_11_13_15
14772,0.6558,59.66,15.56,124.49,15.46,1845.86,248.83,5.0784,8.4121,64.27,43.78,53.46,42.07,60.7,56.26,1751.92,11/24/2021 23:00,FALSE,2,15,23,1_7_11_13_15
14773,0.6508,59.28,15.69,125.51,14.71,1834.27,241.42,5.0747,8.4383,64.28,43.83,52.87,42.11,60.5,56.19,1751.36,11/25/2021 0:00,FALSE,2,,0,6_11_13_17
14774,0.6596,59.31,15.43,123.42,16.38,1834.88,245.9,5.0783,8.464,64.28,43.76,52.61,42.07,60.8,56.29,1753.05,11/25/2021 1:00,FALSE,1,,1,6_11_13_17
14775,0.6695,58.89,15.06,120.47,16.05,1832.79,262.52,5.0784,8.486,64.29,43.75,52.43,42.1,60.3,56.27,1749.52,11/25/2021 2:00,FALSE,3,6,2,6_11_13_17
14776,0.649,59.57,15.72,125.73,14.32,1835.58,235.22,5.0886,8.517,64.31,43.81,52.81,42.08,61,56.42,1747.31,11/25/2021 3:00,FALSE,1,6,3,6_11_13_17
14777,0.6682,58.54,14.95,119.63,14.62,1833.21,237.17,5.0731,8.5238,64.31,43.73,52.45,42.09,60.3,56.32,1749.2,11/25/2021 4:00,FALSE,1,6,4,6_11_13_17
14778,0.6774,58.59,14.97,119.78,16.09,1827.82,242.55,5.0867,8.5188,64.31,43.73,52.37,42.09,61.8,56.43,1748.28,11/25/2021 5:00,FALSE,2,6,5,6_11_13_17
14779,0.6272,61.57,16.98,135.87,13.74,1839.18,241.81,5.0785,8.6562,64.74,43.95,52.71,42.09,63.4,57.42,1751.66,11/25/2021 6:00,FALSE,3,6,6,6_11_13_17
14780,0.5786,64.04,18.89,151.15,18.45,1861.28,268.45,5.0873,8.8289,64.9,44.13,53.07,42.05,94.6,57.79,1750.98,11/25/2021 7:00,FALSE,1,6,7,6_11_13_17
14781,0.6768,56.02,14.57,116.58,16.62,1848.37,245.84,5.0969,8.8474,64.47,43.63,47.59,42.03,61.6,57.44,1751.24,11/25/2021 8:00,FALSE,1,6,8,6_11_13_17
14782,0.6922,54.96,14.51,116.07,11.57,1834.4,216.03,5.0756,8.7696,64.65,43.65,46.37,42.06,65.5,57.8,1748.74,11/25/2021 9:00,FALSE,0,6,9,6_11_13_17
14783,0.6744,53.95,14.42,115.35,13.43,1843.6,219.94,5.077,8.7398,64.63,43.7,46.88,42.12,62.8,57.89,1753.63,11/25/2021 10:00,FALSE,0,6,10,6_11_13_17
14784,0.6857,57.62,14.78,118.25,14.82,1844.4,234.28,5.0884,8.7723,64.89,43.82,48.12,42.2,59,58.45,1749.25,11/25/2021 11:00,FALSE,1,6,11,6_11_13_17
14785,0.7322,57.73,14.05,112.44,15.91,1837.06,235.4,5.0753,8.8286,65.06,43.62,48.79,42.08,58.6,58.95,1751.95,11/25/2021 12:00,FALSE,1,11,12,6_11_13_17
14786,0.6977,58.65,14.85,118.79,15.7,1851.63,231.84,5.0864,8.8818,65.29,43.77,49.53,42.14,59.7,59.35,1748.6,11/25/2021 13:00,FALSE,0,11,13,6_11_13_17
14787,0.6391,59.39,16.42,131.35,17.56,1842.27,252.3,5.092,8.9597,65.47,43.94,49.8,42.14,63.5,59.67,1753.34,11/25/2021 14:00,FALSE,1,13,14,6_11_13_17
14788,0.6528,58.17,16.02,128.13,15.49,1847.54,229.3,5.0939,8.997,65.56,43.88,49.86,42.13,61.6,59.73,1750.7,11/25/2021 15:00,FALSE,0,13,15,6_11_13_17
14789,0.6417,59.03,16.41,131.29,15.07,1845.83,226.79,5.1015,9.0173,65.56,43.84,49.92,42.05,63.3,59.84,1751.45,11/25/2021 16:00,FALSE,1,13,16,6_11_13_17
14790,0.6654,58.12,15.47,123.79,15.6,1855.31,231.36,5.0764,8.9721,65.29,43.65,49.05,41.95,61.5,59.14,1753.26,11/25/2021 17:00,FALSE,0,13,17,6_11_13_17
14791,1.0603,48.34,8.759,70.07,14.58,1820.98,221.4,5.0846,8.4882,64.03,43.82,44.96,42.86,56.4,55.64,1749.44,11/25/2021 18:00,FALSE,1,13,18,6_11_13_17
14792,0.9519,49.24,9.1906,73.52,9.2968,1835.09,190.71,5.0818,8.5372,66.07,46.01,43.15,45,52.7,58.83,1753.04,11/25/2021 19:00,TRUE,,,19,6_11_13_17
14793,0.8528,49.34,10.54,84.3,10.06,1826.08,198.73,5.0886,8.295,65.72,46.31,40.17,45.15,54.1,57.57,1753.91,11/25/2021 20:00,TRUE,,,20,6_11_13_17
14794,0.8321,49.4,10.69,85.51,12.78,1849.02,218.34,5.0763,8.6643,66.55,46.34,38.58,45.17,57.8,60.38,1754.74,11/25/2021 21:00,FALSE,1,,21,6_11_13_17
14795,0.8381,45.12,10.16,81.27,11.09,1834.97,204.48,5.0776,8.5751,66.46,46.33,37.07,45.21,57.7,60.02,1753.93,11/25/2021 22:00,FALSE,4,17,22,6_11_13_17
14796,0.9151,46.23,9.4424,75.54,7.0631,1831.15,178.85,5.0809,8.5046,66.24,46.11,36.11,45.07,48.8,59.7,1753.08,11/25/2021 23:00,FALSE,1,17,23,6_11_13_17
14797,0.7942,44.26,10.26,82.04,11.64,1842.85,208.1,5.091,8.4235,66.15,46.38,35.48,45.25,50.1,58.71,1753.67,11/26/2021 0:00,FALSE,0,1,0,6_11_13_17
14798,0.7788,45.87,10.95,87.6,8.0914,1830.97,190.8,5.0824,8.3815,66.3,46.33,34.85,45.13,73.9,59.46,1758.8,11/26/2021 1:00,FALSE,1,1,1,6_11_13_17
14799,0.876,46.24,9.4933,75.95,9.4489,1834.72,196.7,5.0744,8.3529,65.86,46.15,33.61,45.11,48.9,58.3,1753.66,11/26/2021 2:00,FALSE,4,7,2,6_11_13_17
14800,0.8213,46.65,10.31,82.49,10.57,1828.46,200.48,5.078,8.3139,65.88,46.22,32.82,45.09,51.4,58.38,1752.38,11/26/2021 3:00,FALSE,3,7,3,6_11_13_17
14801,0.8719,45.52,9.4021,75.22,9.4694,1835.07,197.91,5.0801,8.1885,65.45,46.12,30.96,45.09,47.1,57.36,1751.67,11/26/2021 4:00,FALSE,2,7,4,6_11_13_17
14802,0.8541,45.97,9.6748,77.4,8.4422,1849.16,200.05,5.0745,8.3721,66,46.15,29.52,45.09,49.7,59.02,1751.71,11/26/2021 5:00,FALSE,0,7,5,6_11_13_17
14803,0.7838,47.96,11.08,88.64,10.32,1842.42,200.77,5.0678,8.4024,66,46.3,29.56,45.09,51.4,58.54,1755.74,11/26/2021 6:00,FALSE,1,7,6,6_11_13_17
14804,0.6857,47.94,12.45,99.57,12.13,1828.13,222.94,5.0899,8.3972,65.9,46.45,29.84,45.09,52.7,58,1754.98,11/26/2021 7:00,FALSE,2,7,7,6_11_13_17
14805,0.7431,48.07,11.56,92.46,10.23,1837.3,203.2,5.0767,8.3586,65.89,46.38,30.42,45.12,50.7,58.06,1753.11,11/26/2021 8:00,FALSE,2,,8,6_11_13_17
14806,0.7452,49.36,11.87,94.93,10.63,1838.2,211.06,5.0798,8.4466,66.4,46.39,32.07,45.1,51,59.56,1758.15,11/26/2021 9:00,FALSE,3,,9,6_11_13_17
14807,0.7159,49.93,12.33,98.64,11.25,1839.9,218.86,5.0852,8.4646,66.46,46.44,34.9,45.1,51.9,59.56,1757.64,11/26/2021 10:00,FALSE,0,,10,6_11_13_17
14808,0.7139,50.37,12.52,100.19,10.9,1842.84,210.63,5.0773,8.4844,66.66,46.49,37.68,45.12,53.1,60.23,1756.1,11/26/2021 11:00,FALSE,1,,11,6_11_13_17
14809,0.7202,51.75,12.76,102.09,13.24,1838.81,224.87,5.0868,8.5356,66.93,46.52,40.2,45.12,54.6,60.61,1757.73,11/26/2021 12:00,TRUE,,,12,6_11_13_17
14810,0.7019,51.28,13.11,104.86,13.35,1834.48,217.97,5.1023,8.5928,67.16,46.55,42.22,45.12,55.1,61.28,1756.88,11/26/2021 13:00,TRUE,0,,13,6_11_13_17
14811,0.7138,51.98,13.47,107.74,11.37,1835.97,214.81,5.085,8.5337,66.98,46.59,42.91,45.12,78.5,60.72,1758.55,11/26/2021 14:00,TRUE,,,14,6_11_13_17
14812,0.7139,52.69,13.02,104.15,12.87,1832.51,230.65,5.0841,8.5765,67.16,46.54,43.29,45.12,56.9,61.28,1757.47,11/26/2021 15:00,TRUE,,,15,6_11_13_17
14813,0.7222,51.84,12.81,102.49,13.03,1835.51,224.63,5.0765,8.5635,66.98,46.52,42.58,45.12,54.1,60.82,1759.31,11/26/2021 16:00,TRUE,,,16,6_11_13_17
14814,0.7227,51.58,12.81,102.45,11.6,1829.07,210.52,5.0924,8.5094,66.94,46.52,41.73,45.12,53.8,60.88,1757.67,11/26/2021 17:00,TRUE,,,17,6_11_13_17
14815,0.7488,50.13,12.02,96.19,13,1827.15,222.65,5.1019,8.4093,66.66,46.44,40.46,45.12,53.4,60.18,1753.41,11/26/2021 18:00,TRUE,,,18,6_11_13_17
14816,0.8676,47.63,9.9749,79.8,12,1834.93,222.1,5.0914,8.339,66.63,46.37,39.34,45.27,52.1,60.32,1753.84,11/26/2021 19:00,TRUE,,,19,6_11_13_17
14817,0.8545,46.73,10.03,80.28,9.0941,1822.51,187.91,5.0786,8.2448,66.49,46.28,38.81,45.18,55.9,60.04,1754.76,11/26/2021 20:00,TRUE,,,20,6_11_13_17
14818,0.8015,48.08,10.79,86.29,10.65,1826.89,208.06,5.0639,8.1683,66.46,46.33,37.55,45.15,50.7,60.12,1752.28,11/26/2021 21:00,FALSE,1,,21,6_11_13_17
14819,0.8428,47.88,10.42,83.36,10.39,1835.06,203.65,5.0949,8.1363,66.43,46.29,37.27,45.15,52,59.96,1754.81,11/26/2021 22:00,FALSE,4,17,22,6_11_13_17
